Annotation Cluster 1	Enrichment Score: 17.747108291586425
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_SEQ_FEATURE	DOMAIN:PCI	4	0.19646365422396855	0.4414226270940274	P48556, P61201, P60228, Q13098	1988	25	20516	1.6511871227364188	1.0	1.0	0.9947164494540331
INTERPRO	IPR000717:Proteasome component (PCI) domain	4	0.19646365422396855	0.467144922305172	P48556, P61201, P60228, Q13098	2006	24	19139	1.5901462279827183	1.0	1.0	0.9889087656529517
SMART	SM00088:PINT	3	0.14734774066797643	0.5694142817534433	P61201, P60228, Q13098	1205	16	10374	1.6142116182572612	1.0	1.0	0.9881188118811881

Annotation Cluster 260	Enrichment Score: 0.30791915549266
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_SEQ_FEATURE	DOMAIN:ZZ-type	3	0.14734774066797643	0.3632087991525232	Q13501, Q09472, P46939	1988	13	20516	2.3815198885621416	1.0	1.0	0.9947164494540331
SMART	SM00291:ZnF_ZZ	3	0.14734774066797643	0.5694142817534433	Q13501, Q09472, P46939	1205	16	10374	1.6142116182572612	1.0	1.0	0.9881188118811881
INTERPRO	IPR000433:Zinc finger, ZZ-type	3	0.14734774066797643	0.5763122043392575	Q13501, Q09472, P46939	2006	18	19139	1.5901462279827185	1.0	1.0	0.9889087656529517

Annotation Cluster 261	Enrichment Score: 0.3004309328156384
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
INTERPRO	IPR019804:Ras guanine-nucleotide exchange factor, conserved site	4	0.19646365422396855	0.20263530229064652	Q07890, Q07889, Q12967, Q0VAM2	2006	15	19139	2.5442339647723493	1.0	1.0	0.9889087656529517
UP_SEQ_FEATURE	DOMAIN:N-terminal Ras-GEF	4	0.19646365422396855	0.41474115942331785	Q07890, Q07889, Q12967, Q0VAM2	1988	24	20516	1.7199865861837693	1.0	1.0	0.9947164494540331
INTERPRO	IPR000651:Ras-like guanine nucleotide exchange factor, N-terminal	4	0.19646365422396855	0.467144922305172	Q07890, Q07889, Q12967, Q0VAM2	2006	24	19139	1.5901462279827183	1.0	1.0	0.9889087656529517
SMART	SM00229:RasGEFN	4	0.19646365422396855	0.47854017176500485	Q07890, Q07889, Q12967, Q0VAM2	1205	22	10374	1.565296114673708	1.0	1.0	0.9881188118811881
INTERPRO	IPR008937:Ras guanine nucleotide exchange factor	4	0.19646365422396855	0.5483131838495727	Q07890, Q07889, Q12967, Q0VAM2	2006	27	19139	1.4134633137624164	1.0	1.0	0.9889087656529517
UP_SEQ_FEATURE	DOMAIN:Ras-GEF	4	0.19646365422396855	0.5889693799441043	Q07890, Q07889, Q12967, Q0VAM2	1988	31	20516	1.3316025183358216	1.0	1.0	0.9947164494540331
INTERPRO	IPR001895:Guanine-nucleotide dissociation stimulator CDC25	4	0.19646365422396855	0.6659125679684254	Q07890, Q07889, Q12967, Q0VAM2	2006	32	19139	1.1926096709870389	1.0	1.0	0.9889087656529517
INTERPRO	IPR023578:Ras guanine nucleotide exchange factor, domain	4	0.19646365422396855	0.6659125679684254	Q07890, Q07889, Q12967, Q0VAM2	2006	32	19139	1.1926096709870389	1.0	1.0	0.9889087656529517
SMART	SM00147:RasGEF	4	0.19646365422396855	0.7350273456910926	Q07890, Q07889, Q12967, Q0VAM2	1205	32	10374	1.0761410788381742	1.0	1.0	0.9881188118811881

Annotation Cluster 262	Enrichment Score: 0.2980524896219414
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_SEQ_FEATURE	DOMAIN:TSP type-1 7	4	0.19646365422396855	0.10289048867628052	P58397, P59510, Q13591, P82987	1988	12	20516	3.4399731723675386	1.0	1.0	0.9947164494540331
UP_SEQ_FEATURE	DOMAIN:TSP type-1 6	4	0.19646365422396855	0.25037936220654816	P58397, P59510, Q13591, P82987	1988	18	20516	2.293315448245026	1.0	1.0	0.9947164494540331
UP_SEQ_FEATURE	DOMAIN:TSP type-1 8	3	0.14734774066797643	0.25171359834581875	P58397, P59510, P82987	1988	10	20516	3.0959758551307845	1.0	1.0	0.9947164494540331
UP_SEQ_FEATURE	DOMAIN:TSP type-1 5	4	0.19646365422396855	0.46761620106176743	P58397, P59510, Q13591, P82987	1988	26	20516	1.5876799257080947	1.0	1.0	0.9947164494540331
UP_SEQ_FEATURE	DOMAIN:TSP type-1 4	4	0.19646365422396855	0.5889693799441043	P58397, P59510, Q13591, P82987	1988	31	20516	1.3316025183358216	1.0	1.0	0.9947164494540331
UP_SEQ_FEATURE	DOMAIN:TSP type-1 3	4	0.19646365422396855	0.6909823596567122	P58397, P59510, Q13591, P82987	1988	36	20516	1.146657724122513	1.0	1.0	0.9947164494540331
INTERPRO	IPR013273:Peptidase M12B, ADAM-TS	3	0.14734774066797643	0.7327032872797277	P58397, P59510, P82987	2006	24	19139	1.1926096709870389	1.0	1.0	0.9889087656529517
UP_SEQ_FEATURE	DOMAIN:TSP type-1 1	4	0.19646365422396855	0.8126099640515674	P58397, P59510, Q13591, P82987	1988	44	20516	0.9381745015547832	1.0	1.0	0.9947164494540331
UP_SEQ_FEATURE	DOMAIN:TSP type-1 2	4	0.19646365422396855	0.8126099640515674	P58397, P59510, Q13591, P82987	1988	44	20516	0.9381745015547832	1.0	1.0	0.9947164494540331
INTERPRO	IPR000884:Thrombospondin, type 1 repeat	5	0.2455795677799607	0.9253607417085568	P58397, P59510, Q13591, P82987, P48745	2006	66	19139	0.7227937399921448	1.0	1.0	0.9889087656529517
SMART	SM00209:TSP1	5	0.2455795677799607	0.9529924364235044	P58397, P59510, Q13591, P82987, P48745	1205	65	10374	0.662240663900415	1.0	1.0	0.9881188118811881

Annotation Cluster 263	Enrichment Score: 0.2978741704913247
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_MF_DIRECT	GO:0008574~ATP-dependent microtubule motor activity, plus-end-directed	6	0.29469548133595286	0.1541615868174852	Q12840, P63167, Q12756, Q02224, Q13409, P52732	2018	27	18913	2.08270014315604	1.0	1.0	0.9706510138740662
GOTERM_MF_DIRECT	GO:0003774~motor activity	9	0.44204322200392926	0.3071090246731261	Q12840, Q13402, Q12965, Q12756, Q13526, Q02224, P60660, Q07866, Q02241	2018	60	18913	1.405822596630327	1.0	1.0	0.9706510138740662
UP_KW_MOLECULAR_FUNCTION	KW-0505~Motor protein	19	0.9332023575638507	0.4681795977826034	Q13402, Q12840, Q05193, Q12965, Q12756, Q0VDD8, Q13459, P50570, Q02241, Q13409, P63172, P58743, P52732, P51808, P63167, Q01449, Q02224, P60660, Q07866	1484	137	11735	1.0966858165935427	1.0	1.0	0.9
GOTERM_CC_DIRECT	GO:0005871~kinesin complex	6	0.29469548133595286	0.5723203505813533	Q12840, Q12756, Q07866, Q02241, P43034, P52732	2027	51	20587	1.1948692649235324	1.0	1.0	0.8925541941564562
GOTERM_BP_DIRECT	GO:0007018~microtubule-based movement	10	0.4911591355599214	0.579885651284303	Q12840, P51808, Q12756, Q0VDD8, Q02224, Q07866, Q02241, Q13409, P63172, P52732	2003	89	19357	1.085843145394268	1.0	1.0	0.9768680566123877
GOTERM_MF_DIRECT	GO:0003777~microtubule motor activity	7	0.343811394891945	0.6282080011082816	Q12840, Q12756, Q0VDD8, Q02224, Q02241, Q13409, P52732	2018	60	18913	1.093417575156921	1.0	1.0	0.9706510138740662
INTERPRO	IPR019821:Kinesin, motor region, conserved site	5	0.2455795677799607	0.6351736178971581	Q12840, Q12756, Q02224, Q02241, P52732	2006	41	19139	1.1635216302312574	1.0	1.0	0.9889087656529517
UP_SEQ_FEATURE	DOMAIN:Kinesin motor	5	0.2455795677799607	0.645752649000207	Q12840, Q12756, Q02224, Q02241, P52732	1988	45	20516	1.1466577241225129	1.0	1.0	0.9947164494540331
INTERPRO	IPR001752:Kinesin, motor domain	5	0.2455795677799607	0.7077038505062945	Q12840, Q12756, Q02224, Q02241, P52732	2006	45	19139	1.0600974853218124	1.0	1.0	0.9889087656529517
SMART	SM00129:KISc	5	0.2455795677799607	0.7828559180639398	Q12840, Q12756, Q02224, Q02241, P52732	1205	45	10374	0.9565698478561548	1.0	1.0	0.9881188118811881

Annotation Cluster 264	Enrichment Score: 0.2919397041384398
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_KW_BIOLOGICAL_PROCESS	KW-0320~Glycogen biosynthesis	3	0.14734774066797643	0.23370333904549345	P54840, Q04446, P46976	1299	8	11248	3.247113163972286	1.0	0.8617810627302571	0.7984864084054359
UP_KW_DISEASE	KW-0322~Glycogen storage disease	5	0.2455795677799607	0.5234084352517754	P54840, Q04446, P46020, P46976, P46019	773	22	4570	1.3436434199694225	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0005978~glycogen biosynthetic process	3	0.14734774066797643	0.6544837964568572	P54840, Q04446, P46976	2003	21	19357	1.3805719991441407	1.0	1.0	0.9768680566123877
KEGG_PATHWAY	hsa00500:Starch and sucrose metabolism	5	0.2455795677799607	0.8488611345552299	P54840, Q04446, P52790, P52789, P46976	1311	36	8205	0.8692473938469362	1.0	1.0	0.8488611345552299

Annotation Cluster 265	Enrichment Score: 0.2906354303238043
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
INTERPRO	IPR011032:GroES-like	4	0.19646365422396855	0.40959487665337696	Q00796, P49327, Q08257, P61604	2006	22	19139	1.7347049759811473	1.0	1.0	0.9889087656529517
INTERPRO	IPR013149:Alcohol dehydrogenase, C-terminal	3	0.14734774066797643	0.5111322568497989	Q00796, P49327, Q08257	2006	16	19139	1.7889145064805585	1.0	1.0	0.9889087656529517
INTERPRO	IPR020843:Polyketide synthase, enoylreductase	3	0.14734774066797643	0.5445372324246027	Q00796, P49327, Q08257	2006	17	19139	1.6836842413934667	1.0	1.0	0.9889087656529517
SMART	SM00829:SM00829	3	0.14734774066797643	0.6033132920766453	Q00796, P49327, Q08257	1205	17	10374	1.519257993653893	1.0	1.0	0.9881188118811881

Annotation Cluster 266	Enrichment Score: 0.285683492731263
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0006508~proteolysis	47	2.3084479371316307	0.34711637723616295	Q12884, Q07075, P78325, P55786, P57727, P51124, P48052, P49862, P78562, Q13219, P49662, Q12765, P78509, P56817, P83110, Q04756, P83111, P45452, P48147, P43234, P61009, P43235, P42785, P78536, Q13444, P55212, Q13867, P48740, P50281, P55210, P51878, P59510, P57730, P51511, P52888, Q05086, P51512, P53634, P52948, P48556, P83105, P49863, P98073, P43686, P81605, P78380, Q04609	2003	418	19357	1.086622458656513	1.0	1.0	0.9768680566123877
UP_KW_PTM	KW-0865~Zymogen	29	1.424361493123772	0.45022204020674045	P57727, P51124, P48052, P49862, Q13219, P49662, P56817, Q02083, Q08188, Q04756, P45452, P43234, P43235, P42785, P78536, Q13444, P55212, P56202, P55211, P50281, P55210, P51878, P59510, P51511, P51512, P53634, P58397, P49863, P98073	1733	220	14104	1.0728007134239101	0.9999999951471774	0.7428663663411217	0.5177553462377514
UP_KW_MOLECULAR_FUNCTION	KW-0645~Protease	62	3.045186640471513	0.8892987166984049	P54578, Q07075, P51784, P55786, P57727, P48052, P49862, P54252, P49662, P78509, P50579, Q04756, P49810, P45452, P45974, P43234, P43235, P42785, Q01804, P63128, Q13444, P78536, Q13443, P56202, P49773, P51878, P59510, P51511, P52888, P51512, P46736, P58397, P42892, P67812, P49768, Q12884, P78325, P51124, P56730, P78562, Q13219, P53582, Q0WX57, P56817, P83110, P83111, P48147, P55212, Q13867, P48740, P55211, P50281, P55210, Q13107, P53634, P62068, P52948, P49863, P83105, P98073, P81605, Q04609	1484	552	11735	0.888181667252627	1.0	1.0	0.9

Annotation Cluster 267	Enrichment Score: 0.2836607911123767
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
KEGG_PATHWAY	hsa05223:Non-small cell lung cancer	15	0.7367387033398821	0.25186173131012324	P52333, Q12840, Q07890, P55211, P48443, P51692, Q01094, Q02750, P62993, Q00534, Q07812, Q07889, P49789, P42771, Q13043	1311	72	8205	1.3038710907704043	1.0	0.5414170327520093	0.3867264519657209
KEGG_PATHWAY	hsa05214:Glioma	14	0.68762278978389	0.4204455145892636	P98077, Q13555, Q07890, Q13554, Q13557, Q01094, Q02750, P62993, Q00987, P60484, Q00534, Q07812, Q07889, P42771	1311	75	8205	1.1682684973302822	1.0	0.7711915053696119	0.5508510752640084
KEGG_PATHWAY	hsa01521:EGFR tyrosine kinase inhibitor resistance	13	0.6385068762278978	0.6225551504728668	P98077, Q07890, Q02297, Q02750, Q07817, P62993, P60484, Q07812, Q07889, Q13480, P49841, Q13541, P62753	1311	79	8205	1.029893114735104	1.0	0.9600235922679557	0.6857311373342542
KEGG_PATHWAY	hsa05213:Endometrial cancer	9	0.44204322200392926	0.7283420039420233	Q07890, P62993, P60484, P55211, Q07812, Q07889, Q02750, P49841, Q13418	1311	58	8205	0.9711591572634735	1.0	1.0	0.7283420039420233
KEGG_PATHWAY	hsa05215:Prostate cancer	14	0.68762278978389	0.7948971670593508	Q07890, Q09472, Q12778, P55211, Q01094, Q02750, P46527, P62993, Q00987, P60484, Q04206, Q02930, Q07889, P49841	1311	97	8205	0.9033003845337234	1.0	1.0	0.7948971670593508

Annotation Cluster 268	Enrichment Score: 0.2808677009522601
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_MF_DIRECT	GO:0030246~carbohydrate binding	27	1.3261296660117878	0.18062579720833574	P98153, Q06141, Q12860, Q13438, P49641, Q13018, Q12907, Q00796, Q07108, P48304, P98161, Q08ET2, P69849, Q10472, Q13241, Q10471, Q07444, Q12918, Q04446, Q05315, Q02246, P47929, P49247, P56470, P60568, P78380	2018	202	18913	1.252713204918113	1.0	1.0	0.9706510138740662
UP_SEQ_FEATURE	DOMAIN:C-type lectin	10	0.4911591355599214	0.4838112837664327	P98153, Q06141, Q13018, Q07108, P48304, Q07444, Q12918, P98161, Q13241, P78380	1988	88	20516	1.172718126943479	1.0	1.0	0.9947164494540331
INTERPRO	IPR016187:C-type lectin fold	13	0.6385068762278978	0.5381668087314212	P98066, P98153, Q06141, P53420, Q13018, Q07444, Q12918, Q01955, Q07108, P48304, P98161, P78380, Q13241	2006	114	19139	1.0879947875671232	1.0	1.0	0.9889087656529517
INTERPRO	IPR001304:C-type lectin	10	0.4911591355599214	0.6096532781990651	P98153, Q06141, Q13018, Q07108, P48304, Q07444, Q12918, P98161, Q13241, P78380	2006	90	19139	1.0600974853218124	1.0	1.0	0.9889087656529517
INTERPRO	IPR016186:C-type lectin-like	11	0.5402750491159135	0.683834270310672	P98066, P98153, Q06141, Q13018, Q07108, P48304, Q07444, Q12918, P98161, Q13241, P78380	2006	106	19139	0.9900910476118814	1.0	1.0	0.9889087656529517
SMART	SM00034:CLECT	10	0.4911591355599214	0.7064729810120315	P98153, Q06141, Q13018, Q07108, P48304, Q07444, Q12918, P98161, Q13241, P78380	1205	88	10374	0.9783100716710676	1.0	1.0	0.9881188118811881
UP_KW_LIGAND	KW-0430~Lectin	19	0.9332023575638507	0.7805919749288276	P98153, Q06141, P49257, Q13438, Q13018, Q07444, Q12918, Q12907, Q05315, Q07108, P47929, P48304, P56470, P98161, Q08ET2, P78380, Q13241, Q10472, Q10471	830	172	6850	0.9116699355561781	1.0	1.0	0.9090909090909091

Annotation Cluster 269	Enrichment Score: 0.27931586898137634
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
BIOCARTA	h_il2Pathway:IL 2 signaling pathway	9	0.44204322200392926	0.14865785082828487	P52333, P43405, P62993, P68400, P51692, Q07889, P45983, Q02750, P60568	400	22	1623	1.6598863636363634	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0048009~insulin-like growth factor receptor signaling pathway	6	0.29469548133595286	0.17488762291665727	Q13322, P62993, Q07889, Q13163, Q02750, P49815	2003	29	19357	1.9994491022087557	1.0	0.9650453681561242	0.9425785481123191
BIOCARTA	h_gleevecPathway:Inhibition of Cellular Proliferation by Gleevec	9	0.44204322200392926	0.18169148604736327	P46109, P62993, P51692, Q07889, P45983, Q02750, P45985, P48736, Q13233	400	23	1623	1.5877173913043479	1.0	1.0	1.0
BIOCARTA	h_igf1Pathway:IGF-1 Signaling Pathway	7	0.343811394891945	0.41563311732161123	P62993, P68400, Q07889, Q06124, P45983, Q02750, P48736	400	21	1623	1.3525	1.0	1.0	1.0
BIOCARTA	h_insulinPathway:Insulin Signaling Pathway	7	0.343811394891945	0.41563311732161123	P62993, P68400, Q07889, Q06124, P45983, Q02750, P48736	400	21	1623	1.3525	1.0	1.0	1.0
BIOCARTA	h_epoPathway:EPO Signaling Pathway	6	0.29469548133595286	0.5181955707658802	P62993, P68400, P51692, Q07889, P45983, Q02750	400	19	1623	1.2813157894736842	1.0	1.0	1.0
BIOCARTA	h_pdgfPathway:PDGF Signaling Pathway	8	0.3929273084479371	0.5529345743908952	P62993, P68400, Q07889, P45983, Q02750, P45985, P48736, Q13233	400	28	1623	1.1592857142857145	1.0	1.0	1.0
BIOCARTA	h_ngfPathway:Nerve growth factor pathway (NGF)	6	0.29469548133595286	0.5690485286599183	P62993, P68400, Q07889, P45983, Q02750, P48736	400	20	1623	1.21725	1.0	1.0	1.0
BIOCARTA	h_il6Pathway:IL 6 signaling pathway	6	0.29469548133595286	0.6169908447030532	P52333, P62993, P68400, Q07889, Q06124, Q02750	400	21	1623	1.1592857142857143	1.0	1.0	1.0
BIOCARTA	h_egfPathway:EGF Signaling Pathway	7	0.343811394891945	0.6854576904496819	P62993, P68400, Q07889, P45983, Q02750, P45985, Q13233	400	27	1623	1.0519444444444446	1.0	1.0	1.0
BIOCARTA	h_tpoPathway:TPO Signaling Pathway	6	0.29469548133595286	0.7403431533157013	P62993, P68400, P51692, Q07889, Q02750, P48736	400	24	1623	1.014375	1.0	1.0	1.0
BIOCARTA	h_il3Pathway:IL 3 signaling pathway	4	0.19646365422396855	0.7537317071461792	P62993, P51692, Q07889, Q02750	400	15	1623	1.0819999999999999	1.0	1.0	1.0
BIOCARTA	h_igf1rPathway:Multiple antiapoptotic pathways from IGF-1R signaling lead to BAD phosphorylation	5	0.2455795677799607	0.8548816376300543	Q08828, P62993, Q07889, Q02750, Q04917	400	23	1623	0.8820652173913044	1.0	1.0	1.0
BIOCARTA	h_her2Pathway:Role of ERBB2 in Signal Transduction and Oncology	5	0.2455795677799607	0.8548816376300543	Q09472, P62993, Q07889, Q02750, P48736	400	23	1623	0.8820652173913044	1.0	1.0	1.0
BBID	104.Insulin_signaling	4	0.19646365422396855	0.8742314058138267	P62993, P43629, Q07889, Q06124	104	17	388	0.8778280542986426	1.0	1.0	1.0
BIOCARTA	h_ghPathway:Growth Hormone Signaling Pathway	5	0.2455795677799607	0.9287145297276692	P62993, P51692, Q07889, Q02750, P48736	400	27	1623	0.751388888888889	1.0	1.0	1.0
BIOCARTA	h_spryPathway:Sprouty regulation of tyrosine kinase signals	3	0.14734774066797643	0.9580360341646704	P62993, Q07889, Q02750	400	18	1623	0.67625	1.0	1.0	1.0

Annotation Cluster 270	Enrichment Score: 0.2740718717901959
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0046835~carbohydrate phosphorylation	5	0.2455795677799607	0.23210299146119692	Q01415, P50053, P51570, P52790, P52789	2003	24	19357	2.013334165418539	1.0	1.0	0.9768680566123877
KEGG_PATHWAY	hsa00520:Amino sugar and nucleotide sugar metabolism	9	0.44204322200392926	0.5327007402798222	P46926, Q01415, Q13630, P51606, P51570, P52790, Q06210, P52789, Q13231	1311	49	8205	1.149535329005744	1.0	0.9034656713533642	0.6453326223952601
KEGG_PATHWAY	hsa01250:Biosynthesis of nucleotide sugars	6	0.29469548133595286	0.7258443597439592	Q01415, Q13630, P51570, P52790, Q06210, P52789	1311	37	8205	1.0149050652483147	1.0	1.0	0.7258443597439592
KEGG_PATHWAY	hsa00052:Galactose metabolism	4	0.19646365422396855	0.8926988353654175	P51570, P52790, Q01813, P52789	1311	31	8205	0.807558869122315	1.0	1.0	0.8926988353654175

Annotation Cluster 271	Enrichment Score: 0.27237350060890564
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_MF_DIRECT	GO:0061809~NAD+ nucleotidase, cyclic ADP-ribose generating	3	0.14734774066797643	0.5211512323832876	Q13478, Q10588, Q01638	2018	16	18913	1.7572782457879088	1.0	1.0	0.9706510138740662
GOTERM_MF_DIRECT	GO:0050135~NAD(P)+ nucleosidase activity	3	0.14734774066797643	0.5211512323832876	Q13478, Q10588, Q01638	2018	16	18913	1.7572782457879088	1.0	1.0	0.9706510138740662
GOTERM_MF_DIRECT	GO:0003953~NAD+ nucleosidase activity	4	0.19646365422396855	0.5609859184575724	Q13478, Q10588, P58753, Q01638	2018	27	18913	1.3884667621040265	1.0	1.0	0.9706510138740662

Annotation Cluster 272	Enrichment Score: 0.27143907877029566
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
INTERPRO	IPR015359:Phospholipase C, phosphoinositol-specific, EF-hand-like	3	0.14734774066797643	0.3628568215230495	P51178, Q01970, Q00722	2006	12	19139	2.3852193419740777	1.0	1.0	0.9889087656529517
GOTERM_BP_DIRECT	GO:0046488~phosphatidylinositol metabolic process	3	0.14734774066797643	0.4329179337020434	P51178, Q01970, Q00722	2003	14	19357	2.0708579987162112	1.0	1.0	0.9768680566123877
UP_SEQ_FEATURE	DOMAIN:PI-PLC Y-box	3	0.14734774066797643	0.43408123036341	P51178, Q01970, Q00722	1988	15	20516	2.063983903420523	1.0	1.0	0.9947164494540331
GOTERM_BP_DIRECT	GO:0051209~release of sequestered calcium ion into cytosol	7	0.343811394891945	0.4536563996408205	P51178, P68106, Q01970, Q00722, P47992, Q07812, Q13563	2003	52	19357	1.3009236145781327	1.0	1.0	0.9768680566123877
INTERPRO	IPR001192:Phosphoinositide phospholipase C	3	0.14734774066797643	0.4761510571767353	P51178, Q01970, Q00722	2006	15	19139	1.9081754735792624	1.0	1.0	0.9889087656529517
INTERPRO	IPR001711:Phospholipase C, phosphatidylinositol-specific, Y domain	3	0.14734774066797643	0.4761510571767353	P51178, Q01970, Q00722	2006	15	19139	1.9081754735792624	1.0	1.0	0.9889087656529517
